unit_id,unit_name,bv2
7685,Emperor EMP-6A-EC,2165
966,Emperor EMP-6D,2382
967,Emperor EMP-6L,2681
968,Emperor EMP-6M,2090
5595,Emperor EMP-6M2,0
969,"Emperor EMP-6ME ""Mercury Elite""",2004
970,Emperor EMP-6S,2065
971,Emperor EMP-7L,2179
6851,Emperor EMP-8L,2385
972,Enfield END-6J,1417
7679,Enfield END-6J-EC,1470
973,Enfield END-6Q,1248
974,Enfield END-6S,1413
975,Enfield END-6Sr,1361
976,Enforcer ENF-4R,1032
977,Enforcer ENF-4R (Daniel),1357
978,Enforcer ENF-5D,1308
979,Enforcer ENF-5D (Daniel),1738
8249,Enforcer ENF-5R,1192
980,Enforcer III ENF-6G,1858
981,Enforcer III ENF-6H,1603
982,Enforcer III ENF-6M,1460
983,Enforcer III ENF-6Ma,1275
984,Enforcer III ENF-6NAIS,1475
7985,Enforcer III ENF-6R,1694
985,Enforcer III ENF-6T,1720
986,Enforcer III ENF-7C3BS,1687
7296,Enforcer III ENF-7D,1495
987,Enforcer III ENF-7X MUSE COMPACT,1670
990,Engineering Vehicle,194
988,Engineering Vehicle (AC),423
989,Engineering Vehicle (Flamer),196
5858,Enterprise Super Carrier,0
4127,Enyo Strike Tank,1527
4126,Enyo Strike Tank (ER Pulse),1130
5732,"Enyo Strike Tank (LB-X) ""Sholef""",1527
4128,Enyo Strike Tank XR,1144
4129,Epimetheus Prime,2517
991,Epona Pursuit Tank A,1976
992,Epona Pursuit Tank B,1255
993,Epona Pursuit Tank C,1563
994,Epona Pursuit Tank D,1773
995,Epona Pursuit Tank E,1436
996,Epona Pursuit Tank Prime,1477
4131,Erinyes,67
4132,Erinyes 2,52
4133,Erinyes 3,64
9328,Eris ERS-2H,1674
8251,Eris ERS-2N,1400
8252,Eris ERS-3R,1868
4134,Escape Pod,0
4136,Essex Destroyer (2711),60935
6992,Essex Destroyer (Block I),33282
4137,Essex Destroyer (Clan),0
4139,Estevez MBT,647
4138,Estevez MBT (Anti-Aircraft),571
9390,Eurus MBT A,1986
9391,Eurus MBT B,2147
9392,Eurus MBT C,1856
9393,Eurus MBT D,1770
9389,Eurus MBT Prime,1668
4141,Excalibur (2786),0
997,Excalibur EXC-B1,1549
998,Excalibur EXC-B2,1533
999,Excalibur EXC-B2b,1715
7683,Excalibur EXC-B2b-EC,2008
1000,Excalibur EXC-C1,1637
1001,Excalibur EXC-C1 (Cernunnos),1778
1002,Excalibur EXC-CS,2174
1003,Excalibur EXC-D1,1949
4143,Exeter Excelsior Turbofan Cruiser LE,0
6410,Exhumer EXR-2X,1468
6411,Exhumer EXR-3P,1469
7840,Exo HMX-1 HaulerMech,96
7841,Exo HMX-2 HaulerMech,98
7842,Exo HMX-3 HaulerMech,107
7843,Exo HMX-3M HaulerMech,108
4145,Explorer JumpShip,0
4144,Explorer JumpShip (HPG),0
4147,Exterminator EXT-4A,1372
4148,Exterminator EXT-4C,1420
1004,Exterminator EXT-4D,1385
1005,Exterminator EXT-4Db,1694
7682,Exterminator EXT-4Db-EC,1611
7321,Exterminator EXT-4DX,1794
1006,Exterminator EXT-5E,1532
1007,Exterminator EXT-5F,1485
5551,Exterminator EXT-6CS,1592
8161,Exterminator EXT-7X,1674
1008,Eyleuka EYL-35A,1484
1009,Eyleuka EYL-45A,1387
1010,Eyleuka EYL-45B,1615
1011,Eyleuka EYL-4A,1571
6263,Eyrie,1401
1012,Fa Shih Battle Armor (Support) [King David] (Sqd4),185
8500,Fa Shih Battle Armor (Support) [King David] (Sqd5),249
8864,Fa Shih Battle Armor (Support) [King David] (Sqd6),320
1013,Fa Shih Battle Armor (Support) [Plasma] (Sqd4),225
8501,Fa Shih Battle Armor (Support) [Plasma] (Sqd5),303
8865,Fa Shih Battle Armor (Support) [Plasma] (Sqd6),390
1019,Fa Shih Battle Armor 2 [MG] (Sqd4),150
8507,Fa Shih Battle Armor 2 [MG] (Sqd5),203
8871,Fa Shih Battle Armor 2 [MG] (Sqd6),260
1014,Fa Shih Battle Armor [Flamer] (Sqd4),201
8502,Fa Shih Battle Armor [Flamer] (Sqd5),271
8866,Fa Shih Battle Armor [Flamer] (Sqd6),348
1015,Fa Shih Battle Armor [Laser] (Sqd4),233
8503,Fa Shih Battle Armor [Laser] (Sqd5),314
8867,Fa Shih Battle Armor [Laser] (Sqd6),404
1016,Fa Shih Battle Armor [LRR] (Sqd4),257
8504,Fa Shih Battle Armor [LRR] (Sqd5),346
8868,Fa Shih Battle Armor [LRR] (Sqd6),445
1017,Fa Shih Battle Armor [MG] (Sqd4),201
8505,Fa Shih Battle Armor [MG] (Sqd5),271
8869,Fa Shih Battle Armor [MG] (Sqd6),348
1018,Fa Shih Battle Armor [TAG] (Sqd4),161
8506,Fa Shih Battle Armor [TAG] (Sqd5),217
8870,Fa Shih Battle Armor [TAG] (Sqd6),279
1020,Fafnir FNR-4A (Peter),2458
4152,Fafnir FNR-5,2636
4153,Fafnir FNR-5B,2625
5719,Fafnir FNR-5WB,2449
1021,Fafnir FNR-5X,2610
5720,Fafnir FNR-6U,2234
1022,Falcon FLC-4N,610
1023,Falcon FLC-4Nb,947
1024,Falcon FLC-4Nb (Saho),774
1025,Falcon FLC-4Nb-PP,881
1026,Falcon FLC-4Nb-PP2,947
1027,Falcon FLC-4P,649
1028,Falcon FLC-5P,945
1029,Falcon FLC-6C,1290
1030,Falcon Hawk FNHK-9K,1030
1031,Falcon Hawk FNHK-9K1A,1040
1032,Falcon Hawk FNHK-9K1B,1116
4154,Falcon Hover Tank,676
1033,Falconer FLC-8R,2231
1034,Falconer FLC-9R,1979
4155,Farley Speeders,0
4156,Farragut Battleship,0
5802,Faslane Yardship,22659
1035,Fast Recon,188
4159,Feicui Aircar,0
4160,Feng Huang Cruiser,0
1036,Fennec FEC-1CM,1395
1037,Fennec FEC-3C,1551
6900,Fennec FEC-5CM,1445
4162,"Fenrir Battle Armor ""Longshot"" (Sqd4)",624
8618,"Fenrir Battle Armor ""Longshot"" (Sqd5)",840
8982,"Fenrir Battle Armor ""Longshot"" (Sqd6)",1080
1038,Fenrir Battle Armor [ERML] (Sqd4),368
8508,Fenrir Battle Armor [ERML] (Sqd5),495
8872,Fenrir Battle Armor [ERML] (Sqd6),637
1039,Fenrir Battle Armor [MG] (Sqd4),153
8509,Fenrir Battle Armor [MG] (Sqd5),206
8873,Fenrir Battle Armor [MG] (Sqd6),265
1040,Fenrir Battle Armor [Mortar] (Sqd4),185
8510,Fenrir Battle Armor [Mortar] (Sqd5),249
8874,Fenrir Battle Armor [Mortar] (Sqd6),320
1041,Fenrir Battle Armor [MPL] (Sqd4),304
8511,Fenrir Battle Armor [MPL] (Sqd5),409
8875,Fenrir Battle Armor [MPL] (Sqd6),526
1042,Fenrir Battle Armor [SL] (Sqd4),208
8512,Fenrir Battle Armor [SL] (Sqd5),280
8876,Fenrir Battle Armor [SL] (Sqd6),360
1043,Fenrir Battle Armor [SPL] (Sqd4),194
8513,Fenrir Battle Armor [SPL] (Sqd5),261
8877,Fenrir Battle Armor [SPL] (Sqd6),336
1044,Fenrir Battle Armor [SRM] (Sqd4),266
8514,Fenrir Battle Armor [SRM] (Sqd5),359
8878,Fenrir Battle Armor [SRM] (Sqd6),461
1045,Fenrir Battle Armor [VSP] (Sqd4),189
8515,Fenrir Battle Armor [VSP] (Sqd5),255
8879,Fenrir Battle Armor [VSP] (Sqd6),328
6593,Fenrir II Assault Battle Armor [AI] (Sqd4),344
8773,Fenrir II Assault Battle Armor [AI] (Sqd5),462
9136,Fenrir II Assault Battle Armor [AI] (Sqd6),592
6591,Fenrir II Assault Battle Armor [LRM] (Sqd4),464
8771,Fenrir II Assault Battle Armor [LRM] (Sqd5),624
9134,Fenrir II Assault Battle Armor [LRM] (Sqd6),802
6589,Fenrir II Assault Battle Armor [ML] (Sqd4),456
8769,Fenrir II Assault Battle Armor [ML] (Sqd5),613
9132,Fenrir II Assault Battle Armor [ML] (Sqd6),789
6590,Fenrir II Assault Battle Armor [MRR] (Sqd4),424
8770,Fenrir II Assault Battle Armor [MRR] (Sqd5),570
9133,Fenrir II Assault Battle Armor [MRR] (Sqd6),733
6592,Fenrir II Assault Battle Armor [SRM] (Sqd4),467
8772,Fenrir II Assault Battle Armor [SRM] (Sqd5),628
9135,Fenrir II Assault Battle Armor [SRM] (Sqd6),808
1046,Fenris (Ice Ferret) A,1323
1047,Fenris (Ice Ferret) B,1461
1048,Fenris (Ice Ferret) C,1211
1049,Fenris (Ice Ferret) D,1653
1050,Fenris (Ice Ferret) E,1483
7508,Fenris (Ice Ferret) F,1771
7507,Fenris (Ice Ferret) G,1196
1051,Fenris (Ice Ferret) H,1619
7506,Fenris (Ice Ferret) I,1096
7505,Fenris (Ice Ferret) J,1771
7504,Fenris (Ice Ferret) K,1769
1052,Fenris (Ice Ferret) L,1380
1053,Fenris (Ice Ferret) Prime,1678
7503,Fenris (Ice Ferret) T,1825
1054,Fenris (Ice Ferret) U,1549
1057,Fensalir Combat WiGE,1643
8038,Fensalir Combat WiGE (3132 Upgrade),1695
8039,Fensalir Combat WiGE (3137 Upgrade),1468
1055,Fensalir Combat WiGE (HAG),2356
1056,Fensalir Combat WiGE (Infantry),1379
8040,Fensalir Combat WiGE (Stealth),1751
5789,Fensalir Combat WiGE (XXL),1513
1060,Ferret Light Scout VTOL,58
5605,"Ferret Light Scout VTOL ""Fermi""",108
1058,"Ferret Light Scout VTOL (Armor) ""Wild Weasel""",103
1059,Ferret Light Scout VTOL (Cargo),17
5538,Ferret Light Scout VTOL (Sensor),0
1061,Field Gun Infantry,310
8410,Field Gun Infantry Platoon (AC/10),234
1062,Field Medic,19
4165,FIGYEL II Science Satellite,0
1063,Fire Falcon A,822
1064,Fire Falcon B,1570
1065,Fire Falcon C,1004
1066,Fire Falcon D,826
1067,Fire Falcon E,1094
1068,Fire Falcon F,1135
8180,Fire Falcon G,1269
1069,Fire Falcon H,1162
8181,Fire Falcon I,1678
8182,Fire Falcon L,1665
1070,Fire Falcon Prime,1451
8183,Fire Falcon R,846
8179,Fire Falcon T,1661
1071,Fire Scorpion,1546
5651,Fire Scorpion (Original),0
1072,Fire Scorpion 2,1749
1073,Fire Scorpion 3,1904
5521,Fire-Mission Remote Missile Launcher,0
1074,Fireball ALM-10D,957
1075,Fireball ALM-7D,385
1076,Fireball ALM-8D,574
1077,Fireball ALM-9D,527
5781,Fireball ALM-XF,612
1078,Firebee FRB-1E (WAM-B),514
1079,Firebee FRB-2E,808
1080,Firebee FRB-3E,1067
4168,Firebee WAM-A,0
7838,Firebee WI-WAM MilitiaMech,456
4170,Firebird FR-1,403
4171,Firebringer Drop Shuttle,0
1081,Firefighter,74
1082,Firefly C,1290
4172,Firefly FFL-3A,797
1083,Firefly FFL-3PP,888
1084,Firefly FFL-3PP2,873
1085,Firefly FFL-3PP3,808
1086,Firefly FFL-3SLE,876
1087,Firefly FFL-4A,831
1088,Firefly FFL-4B,870
1089,Firefly FFL-4C,806
1090,Firefly FFL-4D,897
1091,Firefly FFL-4DA,921
9394,Firefly FFL-5A,996
1092,Firestarter FS9-81X,1065
1093,Firestarter FS9-A,773
1094,Firestarter FS9-B,668
1111,Firestarter FS9-C,940
1096,Firestarter FS9-H,694
1097,Firestarter FS9-K,763
1098,"Firestarter FS9-M ""Mirage""",798
6609,Firestarter FS9-M2,751
6610,Firestarter FS9-M3,866
6611,Firestarter FS9-M4,798
9374,"Firestarter FS9-N ""Mirage II""",1660
1099,Firestarter FS9-O,1144
1100,Firestarter FS9-OA,976
1101,Firestarter FS9-OB,1070
1102,Firestarter FS9-OC,1006
1103,Firestarter FS9-OD,1322
1104,Firestarter FS9-OE,998
1105,Firestarter FS9-OF,1446
1106,Firestarter FS9-OG,1063
1107,Firestarter FS9-OH,1119
1108,Firestarter FS9-OR,1713
1109,Firestarter FS9-OU,1120
1110,Firestarter FS9-OX,1190
1095,Firestarter FS9-P,775
1112,Firestarter FS9-S,754
1113,Firestarter FS9-S1,820
5441,Firestarter FS9-S2,842
5442,Firestarter FS9-S3,908
8129,Firestorm,2330
3740,Fiver Roadster,0
3741,Fiver Traveler,0
1114,Flamberge 2,2468
1115,Flamberge 3,2346
1116,Flamberge A,2575
1117,Flamberge B,2750
1118,Flamberge C,2206
6873,Flamberge D,2357
1119,Flamberge Prime,2266
3933,Flashbang ZZ10000,0
1120,Flashfire FLS-P2,718
1121,Flashfire FLS-P4,712
1122,Flashfire FLS-P5,654
8445,Flashman FLS-10E,3349
1123,Flashman FLS-7K,1480
1124,Flashman FLS-8K,1779
1125,Flashman FLS-9B,1600
1126,Flashman FLS-9C,1779
1127,Flashman FLS-9M,1895
1128,Flashman FLS-C,1774
1134,Flatbed Truck,34
1129,Flatbed Truck (Armor),117
1130,Flatbed Truck (LRM),172
1131,Flatbed Truck (Mortar),65
1132,Flatbed Truck (RL),232
1133,Flatbed Truck (SRM),67
1135,"Flea ""Fire Ant""",332
5769,Flea FLE-14,270
1136,Flea FLE-15,430
7427,Flea FLE-16,506
1137,Flea FLE-17,510
1138,Flea FLE-19,381
1139,Flea FLE-20,791
9313,Flea FLE-21,823
1140,Flea FLE-4,432
1141,Foot Ballistic Rifle Infantry,90
1142,Foot Infantry (Portable MG),104
7002,Foot Level I  (1/2) (SRM),0
6997,Foot Level I (1/2) (Flamer),0
6999,Foot Level I (1/2) (LRM),0
7000,Foot Level I (1/2) (MG),0
7001,"Foot Level I (1/2) (Rifle, Ballistic)",0
6998,"Foot Level I (1/2) (Rifle, Energy)",0
7003,Foot Platoon (FedCom) (Flamer),0
7005,Foot Platoon (FedCom) (LRM),0
7006,Foot Platoon (FedCom) (MG),0
7007,"Foot Platoon (FedCom) (Rifle, Ballistic)",0
7004,"Foot Platoon (FedCom) (Rifle, Energy)",0
7008,Foot Platoon (FedCom) (SRM),0
1143,Foot Platoon (Flamer),74
4175,Foot Platoon (Flechette),97
7009,Foot Platoon (FS3067+) (Flamer),0
7011,Foot Platoon (FS3067+) (LRM),0
7012,Foot Platoon (FS3067+) (MG),0
7013,"Foot Platoon (FS3067+) (Rifle, Ballistic)",0
7010,"Foot Platoon (FS3067+) (Rifle, Energy)",0
7014,Foot Platoon (FS3067+) (SRM),0
7015,Foot Platoon (FW3035+) (Flamer),0
7017,Foot Platoon (FW3035+) (LRM),0
7018,Foot Platoon (FW3035+) (MG),0
7019,"Foot Platoon (FW3035+) (Rifle, Ballistic)",0
7016,"Foot Platoon (FW3035+) (Rifle, Energy)",0
7020,Foot Platoon (FW3035+) (SRM),0
4176,Foot Platoon (Gauss),0
1145,Foot Platoon (LRM),71
1146,Foot Platoon (MG),84
4177,Foot Platoon (Rifle AA),99
4178,Foot Platoon (Rifle Minelayer),0
1147,"Foot Platoon (Rifle, Ballistic)",90
1144,"Foot Platoon (Rifle, Energy)",85
1148,Foot Platoon (SRM),79
7221,"Foot Platoon, Marian (1/4) (Flamer)",0
7224,"Foot Platoon, Marian (1/4) (MG)",0
7226,"Foot Platoon, Marian (1/4) (Rifle, Ballistic)",0
7222,"Foot Platoon, Marian (1/4) (Rifle, Energy)",0
7225,"Foot Platoon, Marian (1/4) (SRM)",0
7227,"Foot Platoon, Marian 3049+ (1/4) (Flamer)",0
7223,"Foot Platoon, Marian 3049+ (1/4) (LRM)",0
7229,"Foot Platoon, Marian 3049+ (1/4) (MG)",0
7230,"Foot Platoon, Marian 3049+ (1/4) (Rifle, Ballistic)",0
7228,"Foot Platoon, Marian 3049+ (1/4) (Rifle, Energy)",0
7231,"Foot Platoon, Marian 3049+ (1/4) (SRM)",0
9281,"Foot Platoon, Taurian (Flamer)",81
9272,"Foot Platoon, Taurian (LRM)",97
9273,"Foot Platoon, Taurian (MG)",89
9270,"Foot Platoon, Taurian (Rifle, Ballistic)",97
9271,"Foot Platoon, Taurian (Rifle, Energy)",91
9274,"Foot Platoon, Taurian (SRM)",94
7160,ForestryMech ED-X3,202
5505,Fortified Command Post (Age of War),400
5506,Fortified Command Post (Clan Invasion),535
5507,Fortified Command Post (FedCom Civil War),537
5508,Fortified Command Post (Jihad),741
5501,Fortified Infantry Bunker (Age of War),105
5502,Fortified Infantry Bunker (Clan Invasion),119
5503,Fortified Infantry Outpost (FedCom Civil War),131
4179,Fortress (2613),0
4180,Fortress (3058),0
4181,Fortune Wheeled Assault Vehicle,1349
1149,Fortune Wheeled Assault Vehicle (C3M),1178
5737,Fortune Wheeled Assault Vehicle (Thunderbolt),1402
7609,Fox,2091
1151,Fox Armored Car,549
1150,Fox Armored Car (Flamer),530
6749,Fox Armored Car (Interdictor),547
1152,Fox Armored Car (VSP),543
4182,Fox CS-1,1574
4184,Foxhound Gunboat TIG-40,3452
4185,Fredasa Corvette/Raider,0
4186,Freedom Hover Jeep 1000,0
4187,Freedom Hover Jeep 900,0
1153,Frogmen,92
8414,Fujin RJN-301-F,1770
4188,Fulcrum Heavy Hover Tank (Hybrid),1543
1154,Fulcrum Heavy Hovertank,1167
1155,Fulcrum Heavy Hovertank II,1248
1156,Fulcrum Heavy Hovertank III,1185
1157,Fulcrum Heavy Hovertank X,1686
4190,Fulmar Patrol Craft,0
4189,Fulmar Patrol Craft (Original),0
4191,Fury (2638),0
4192,Fury (3056),0
1161,Fury Command Tank,1184
1158,Fury Command Tank (C3M),1336
1159,Fury Command Tank (C3S),1413
4193,Fury Command Tank (Fury II),1234
6801,Fury Command Tank (Fury III),1827
6802,Fury Command Tank (Fury IIIm),1720
4194,Fury Command Tank (Original),1184
1160,Fury Command Tank (Royal),1255
5556,Fury Command Tank CX-17,0
6309,Fusilier Battle Armor (Sqd4),348
8734,Fusilier Battle Armor (Sqd5),468
9097,Fusilier Battle Armor (Sqd6),602
6310,Fusilier Battle Armor (Upgrade) (Sqd4),382
8735,Fusilier Battle Armor (Upgrade) (Sqd5),514
9098,Fusilier Battle Armor (Upgrade) (Sqd6),660
1162,Fwltur FWL-3R SalvageMech,250
1163,Fwltur FWL-3V SalvageMech,252
7769,Gaajian System Patrol Boat (2485),3351
1165,Gabriel Reconnaissance Hovercraft,198
1164,Gabriel Reconnaissance Hovercraft (ERSL),162
1166,Gabriel Reconnaissance Hovercraft (TDF),168
1170,Galahad (Glass Spider),1825
1171,Galahad (Glass Spider) 2,2038
1172,Galahad (Glass Spider) 3,2508
8131,Galahad (Glass Spider) 4,2309
1167,Galahad GLH-1D,1307
1168,Galahad GLH-2D,1648
1169,Galahad GLH-3D,1268
6978,Galahad GLH-3D (Laodices),1549
4195,Galaport Ground Tug,0
4196,Galaport Ground Tug Trailer,0
4197,Galax Launch Systems & Satellites Starcomm SEU-193D,0
6872,Gallant GLT-10-0,1555
1173,Gallant GLT-7-0,1436
1174,Gallant GLT-8-0,1666
4200,Gallant Urban Assault Tank,1056
4198,Gallant Urban Assault Tank (Fusion),0
4199,Gallant Urban Assault Tank (Original),0
9341,Galleon Light Tank C,633
1175,Galleon Light Tank GAL-100,309
1176,Galleon Light Tank GAL-102,651
1177,Galleon Light Tank GAL-103,872
1178,Galleon Light Tank GAL-104,779
8041,Galleon Light Tank GAL-105,564
9336,Galleon Light Tank GAL-106,762
9337,Galleon Light Tank GAL-106M,601
1179,Galleon Light Tank GAL-200,345
1180,Galleon Light Tank GAL-200 (RL),443
9338,Galleon Light Tank GAL-200R,455
9339,Galleon Light Tank GAL-201,504
9340,Galleon Light Tank GAL-300,648
1181,Galleon Light Tank Maxwell,451
1182,Gallowglas GAL-1GLS,1695
1183,Gallowglas GAL-2GLS,1857
1184,Gallowglas GAL-2GLSA,1771
1185,Gallowglas GAL-3GLS,2291
1186,Gallowglas GAL-4GLS,1944
1187,Gallowglas GAL-4GLSA,2017
1188,Gallowglas WD,2094
6500,Gambit GBT-1G,777
6501,Gambit GBT-1L,796
4201,Gargantua MiningMech,0
1189,Garm GRM-01A,701
1190,Garm GRM-01A2,1078
1191,Garm GRM-01B,934
1192,Garm GRM-01C,1140
6539,Garrot Superheavy Transport,316
4202,Garuda Heavy VTOL,1484
4203,Gatekeeper Traffic Control Station,0
6621,Gauntlet GTL-1O,1846
6622,Gauntlet GTL-1OA,1420
6623,Gauntlet GTL-1OB,2076
6624,Gauntlet GTL-1OC,2048
8100,Gauss-Buster MillitiaMech,675
4204,Gazelle (2531),0
4206,Gazelle (Heavy Vehicle),0
9582,Generic Expandable Services Vehicle  (Command Post),132
9583,Generic Expandable Services Vehicle  (Field Kitchen),132
9585,Generic Expandable Services Vehicle  (MASH),132
9586,Generic Expandable Services Vehicle Trailer (Bunk),61
9587,Generic Expandable Services Vehicle Trailer (Cargo),61
4209,Gestalt D2X-G,2392
1193,Ghost GST-10,1353
8373,"Ghost GST-10A ""Aurora""",1371
1194,Ghost GST-11,1244
6907,Ghost GST-50,1114
6906,Ghost GST-90,1012
1196,Giggins APC,476
1195,Giggins APC (Fire Support),718
1203,Gladiator (Executioner) A,3112
1204,Gladiator (Executioner) B,2940
1205,Gladiator (Executioner) C,2740
1206,Gladiator (Executioner) D,2698
1207,Gladiator (Executioner) E,2988
6842,Gladiator (Executioner) F,3606
6841,Gladiator (Executioner) G,3825
1208,Gladiator (Executioner) H,3059
6840,Gladiator (Executioner) I,3339
7712,Gladiator (Executioner) J,2891
1209,Gladiator (Executioner) K,3125
7713,Gladiator (Executioner) L,3132
1210,Gladiator (Executioner) P,3052
1211,Gladiator (Executioner) Prime,2749
7714,Gladiator (Executioner) T,2558
7596,Gladiator (Executioner) TC,3363
4215,Gladiator Battle Armor S (Sqd4),47
8619,Gladiator Battle Armor S (Sqd5),63
8983,Gladiator Battle Armor S (Sqd6),81
1212,"Gladiator Exoskeleton ""The Spider"" (Sqd4)",44
8516,"Gladiator Exoskeleton ""The Spider"" (Sqd5)",60
8880,"Gladiator Exoskeleton ""The Spider"" (Sqd6)",77
4216,Gladiator Exoskeleton [Armored Glove] (Sqd4),34
8620,Gladiator Exoskeleton [Armored Glove] (Sqd5),46
8984,Gladiator Exoskeleton [Armored Glove] (Sqd6),59
7206,Gladiator Exoskeleton [Industrial Drill] (Sqd4),34
8808,Gladiator Exoskeleton [Industrial Drill] (Sqd5),46
9171,Gladiator Exoskeleton [Industrial Drill] (Sqd6),59
1198,Gladiator GLD-1R,1027
1197,Gladiator GLD-1R (Keller),1517
1199,Gladiator GLD-2R,1184
1200,Gladiator GLD-3R,1282
1201,Gladiator GLD-4R,1291
1202,Gladiator GLD-5R,1425
9539,Gladiator GLD-7R,1890
9540,Gladiator GLD-7R/SF,1748
9541,Gladiator GLD-9SF,2119
8464,Gladiator-B (Executioner-B) A,2194
8465,Gladiator-B (Executioner-B) B,3157
8466,Gladiator-B (Executioner-B) C,2979
8463,Gladiator-B (Executioner-B) Prime,2721
1213,Gladius Medium Hover Tank Mk. II,613
1214,Gladius Medium Hovertank,586
4217,Glaive Medium Tank,806
5729,Glaive Medium Tank (MFB),277
4219,Glory Heavy Fire Support Vehicle,1686
6803,Glory Heavy Fire Support Vehicle (3090 Upgrade),1980
5739,Glory Heavy Fire Support Vehicle (Arrow IV),1704
4218,Glory Heavy Fire Support Vehicle (Light Gauss),1452
8385,"Gnome Battle Armor ""Dwarf"" (Sqd4)",276
8517,Gnome Battle Armor (LRM) (Sqd5),611
9212,Gnome Battle Armor (Sqd3),299
1216,Gnome Battle Armor (Sqd4),431
8518,Gnome Battle Armor (Sqd5),580
8882,Gnome Battle Armor (Sqd6),747
8519,Gnome Battle Armor (Upgrade) [Bearhunter] (Sqd5),476
8520,Gnome Battle Armor (Upgrade) [MRR] (Sqd5),526
8521,Gnome Battle Armor (Upgrade) [Pulse Laser] (Sqd5),549
1220,Goblin II Infantry Support Vehicle,839
9564,Goblin III Infantry Support Vehicle,794
1222,Goblin Infantry Support Vehicle,790
1221,Goblin Infantry Support Vehicle (Sealed),897
1226,Goblin Medium Tank,555
1223,Goblin Medium Tank (LRM),656
1224,Goblin Medium Tank (MG),527
1225,Goblin Medium Tank (SRM),647
1227,Goblin Medium Tank X,886
4222,Golem Assault Armor (Fast Assault) (Sqd4),367
8621,Golem Assault Armor (Fast Assault) (Sqd5),494
8985,Golem Assault Armor (Fast Assault) (Sqd6),635
4223,Golem Assault Armor (Rock Golem) (Sqd4),545
8622,Golem Assault Armor (Rock Golem) (Sqd5),734
8986,Golem Assault Armor (Rock Golem) (Sqd6),944
4224,Golem Assault Armor (Sqd4),650
8623,Golem Assault Armor (Sqd5),875
8987,Golem Assault Armor (Sqd6),1125
1228,Golem Assault Armor (Support) (Sqd4),685
8522,Golem Assault Armor (Support) (Sqd5),922
8886,Golem Assault Armor (Support) (Sqd6),1185
7438,Goliath C,2222
1229,Goliath GOL-1H,1449
1230,Goliath GOL-2H,1583
1231,Goliath GOL-3L,1708
1232,Goliath GOL-3M,1537
8405,Goliath GOL-3M2,1631
1233,Goliath GOL-3S,1792
1234,Goliath GOL-4S,1912
1235,Goliath GOL-5D,1975
1236,Goliath GOL-5W,2006
1237,Goliath GOL-6H,1676
1238,Goliath GOL-6M,1742
8406,Goliath GOL-7C,1790
8407,Goliath GOL-7K,1894
8408,Goliath GOL-7R,1888
1239,Gorgon,295
1240,Gorgon 2,308
1241,Gorgon 3,285
1242,Gorgon 4,289
8032,Gorgon 5,283
8033,Gorgon 6,355
5440,"Gorilla Exoskeleton ""Falcata"" (Sqd4)",60
8705,"Gorilla Exoskeleton ""Falcata"" (Sqd5)",77
9069,"Gorilla Exoskeleton ""Falcata"" (Sqd6)",99
